Director,Genre(s)
Don McBrearty,"['Drama', 'Romance']"
Robin Bextor,['Documentary']
Jack Beranek,"['Action', 'Comedy', 'Suspense']"
Harry Horner,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Western']"
Esteban Diaz Baena,"['Action', 'Comedy']"
Ramana Madhesh,"['Action', 'Drama']"
William Bindley,"['Action', 'Drama', 'Sports']"
Glenn Jordan,"['Comedy', 'Drama']"
Sakthi,"['Drama', 'Romance', 'Suspense', 'Action', 'Comedy']"
Stanley Donen,"['Comedy', 'Arts', 'Entertainment', 'and Culture', 'Romance']"
Jonathan Kaplan,['Drama']
Zheng Xu,['Comedy']
Jodie Foster,"['Comedy', 'Drama']"
George Archainbaud,"['Western', 'Special Interest', 'Comedy']"
John McTiernan,"['Action', 'Adventure', 'Comedy', 'Suspense']"
John McTiernan,"['Action', 'Adventure', 'Comedy', 'Suspense']"
Jan De Bont,"['Action', 'Adventure', 'Drama']"
Jan de Bont,['Adventure']
Mario Ramos,['Horror']
lionsgate,"['Action', 'Comedy']"
Vadim Jean,"['Comedy', 'Suspense']"
Paul Tickell,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Mahadev,"['Drama', 'Romance']"
Kenneth Branagh,"['Action', 'Drama']"
Gurinder Chadha,"['Comedy', 'Drama']"
Mrinal Sen,['Drama']
Richard Donner,['Drama']
Tina Adams,['Comedy']
Ate De Jong,['Horror']
David Mirkin,['Comedy']
Subrata Sen,['Romance']
Laurence Olivier,['Drama']
Iain Softley,"['Drama', 'Suspense']"
Jeremy Haft,"['Horror', 'Kids', 'Science Fiction']"
Peter Kondra,"['Action', 'Comedy']"
 Mikael Schallock,"['Action', 'Comedy']"
George Archainbaud,"['Western', 'Special Interest', 'Comedy']"
Aleksandr Sery,"['Comedy', 'Drama']"
Zach Braff,"['Arthouse', 'Comedy', 'Drama']"
Eric Parkinson,"['Horror', 'Science Fiction']"
 Matt Reeves,"['Horror', 'Science Fiction']"
 Oley Sassone,"['Horror', 'Science Fiction']"
Joe Newman,"['Drama', 'Western']"
John Rawlins,"['Drama', 'Western']"
Andy Tennant,"['Drama', 'Comedy', 'Romance']"
John Moore,"['Horror', 'Suspense', 'Action', 'Adventure', 'Drama']"
Marc Abraham,['Drama']
Armand Mastroianni,"['Drama', 'Horror', 'Adventure', 'Faith and Spirituality', 'Action']"
DREA COOPER,"['Documentary', 'Special Interest']"
 ZACKARY CANEPARI,"['Documentary', 'Special Interest']"
Richard Pearce,"['Drama', 'Kids', 'Horror', 'Science Fiction']"
Klaus Menzel,"['Romance', 'Suspense']"
Renny Harlin,"['Action', 'Adventure', 'Horror']"
DANIEL IMASUEN,['Drama']
Wilhelm Liebenberg,"['Horror', 'Suspense']"
 Federico Sanchez,"['Horror', 'Suspense']"
Peter Andrikidis,['Suspense']
Alfredo Ureta,['Drama']
John Gordillo,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Sarah Townsend,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest', 'Documentary']"
Tony Gilroy,"['Drama', 'Suspense']"
Peter Werner,"['Drama', 'Action', 'Science Fiction', 'Suspense']"
Stuart Gordon,"['Action', 'Comedy', 'Science Fiction', 'Horror']"
John McTiernan,"['Action', 'Adventure', 'Comedy', 'Suspense']"
John McTiernan,"['Action', 'Adventure', 'Comedy', 'Suspense']"
John McTiernan,"['Action', 'Adventure', 'Comedy', 'Suspense']"
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Allan A. Goldstein,"['Action', 'Drama']"
Ulli Lommel,"['Horror', 'Suspense', 'Drama', 'Action']"
Pete Jacelone,"['Horror', 'Suspense']"
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Doug McKeon,['Drama']
Sheldon Larry,"['Drama', 'Suspense']"
CAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI,['Action']
Rummy Jafry,['Suspense']
Mick Jackson,['Drama']
Carl Gottlieb,['Comedy']
Charles Martin,"['Drama', 'Suspense', 'Action', 'Comedy']"
Christopher Hampton,"['Drama', 'Romance']"
Peter Hyams,"['Action', 'Drama', 'Animation', 'Comedy', 'Science Fiction', 'Suspense']"
Mrinal Sen,['Drama']
Biodun Stephen,['Drama']
George Roy Hill,"['Action', 'Adventure', 'Drama', 'Western']"
George Roy Hill,"['Action', 'Adventure', 'Drama', 'Western']"
Tyler Milliron,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Ian Olds,"['Drama', 'Suspense']"
Warren Beatty,"['Comedy', 'Drama']"
Mario Caiano,['Western']
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Gregor Nicholas,"['Arthouse', 'Drama', 'Romance']"
Charles Martin Smith,"['Action', 'Comedy']"
Mike Elliott,"['Action', 'Drama', 'Sports']"
Le Var Burton,['Kids']
William Crain,['Horror']
Yi'nan Diao,"['Action', 'Drama']"
Maritte Lee Go,['Horror']
Gigi Saul Guerrero,['Horror']
Rajdutt,['Drama']
Patrick Kelly,['Comedy']
Anjan Das,['Drama']
Curtis Hanson,"['Comedy', 'Suspense', 'Drama']"
Charles Grosvenor,"['Animation', 'Kids']"
 Paul Sabella,"['Animation', 'Kids']"
 Toby Bluth,"['Animation', 'Kids']"
Clive Donner,"['Comedy', 'Drama', 'Suspense', 'Arts', 'Entertainment', 'and Culture']"
Joe Wright,"['Drama', 'Suspense']"
Dong-hoon Choi,['Action']
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Gary Selvaggio,['Kids']
 Paul Sabella,"['Animation', 'Kids']"
Stan Lathan,['Comedy']
Scott Marshall,['Comedy']
A. P. Nagarajan,['Drama']
Gianfranco Parolini,['Adventure']
Alec MacLeod,['Documentary']
Lisa Gottlieb,['Drama']
Ridley Scott,"['Adventure', 'Drama', 'Comedy', 'Science Fiction', 'Horror', 'Suspense']"
Richard Attenborough,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
Roger Corman,"['Drama', 'Horror', 'Suspense', 'Comedy']"
Matthias Mayr,"['Action', 'Documentary', 'Sports']"
Yogesh Deshpande,"['Comedy', 'Drama']"
Michael Radford,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
J. Lee Thompson,"['Action', 'Adventure']"
Steven Berryessa,"['Action', 'Horror']"
Ravi Chopra,"['Drama', 'Romance', 'Action']"
Joel David Moore,"['Comedy', 'Drama']"
Rob Meltzer,['Comedy']
Joel Schumacher,"['Drama', 'Suspense', 'Comedy', 'LGBTQ']"
Shiva Nirvana,"['Drama', 'International', 'Romance', 'Kids']"
Steno,['Comedy']
Emily Lou,"['Comedy', 'Horror']"
Carlo Mazzacurati,"['Drama', 'Suspense']"
Kenneth Okinkwo Okwy,['Drama']
Kenneth Okinkwo Okwy,['Drama']
Stuart Acher,"['Comedy', 'Drama', 'Romance']"
Michael Schoemann,"['Action', 'Kids']"
Daniel Stamm,['Horror']
Camillo Mastrocinque,['Comedy']
Raffaello Matarazzo,['Drama']
Claudio Noce,"['Action', 'Drama', 'Suspense']"
Michael Feifer,"['Drama', 'Horror', 'Documentary', 'Action', 'Comedy', 'Kids']"
James Hunter,"['Action', 'Drama', 'Suspense']"
Malcolm Mowbray,"['Comedy', 'Romance']"
Philippa Lowthorpe,"['Drama', 'Adventure', 'Kids', 'Romance', 'Action']"
Sophia Rivera,['Drama']
Jim Wynorski,"['Action', 'Drama', 'Suspense', 'Horror', 'Science Fiction']"
Emmanuel Mageme,"['Drama', 'Romance']"
V. K. Prakash,"['Drama', 'Suspense']"
Dean Hamilton,"['Kids', 'Western']"
Kristina Wagenbauer,"['Comedy', 'Drama']"
Vasanth Nagarajan,"['Drama', 'Suspense']"
Kriv Stenders,"['Action', 'Adventure', 'Suspense', 'Comedy']"
Katsuhiko Nishijima,"['Animation', 'Anime']"
 Yuuji Moriyama,"['Animation', 'Anime']"
Douglas Barr,"['Drama', 'Kids', 'Comedy']"
B.R. Chopra,['Comedy']
Alyssa Rallo Bennett,['Drama']
 Tyler Walker,['Drama']
Rupert Hitzig,['Western']
Dara Singh,"['Action', 'Drama']"
Ganeshaa,"['Comedy', 'Drama', 'Science Fiction']"
Joshy Thomas Pallickal,"['Drama', 'Romance']"
Abhilash Reddy,"['Comedy', 'Drama', 'Suspense']"
Randy Van Dyke,['Horror']
Mila Aung-Thwin,"['Documentary', 'Suspense']"
 Van Royko,"['Documentary', 'Suspense']"
V. Gowthaman,"['Drama', 'Romance']"
Timothy Wayne Folsome,"['Horror', 'Drama']"
Claude Guilmain,['Documentary']
George Roy Hill,"['Action', 'Adventure', 'Drama', 'Western']"
David Steinmetz,['Comedy']
Sekhar Suri,"['Action', 'Drama']"
Sergio Corbucci,['Comedy']
Barry Sonnenfeld,"['Comedy', 'Suspense']"
Hans Albin,['Romance']
John David Coles,['Drama']
Armand Mastroianni,"['Drama', 'Horror', 'Adventure', 'Faith and Spirituality', 'Action']"
Sandra L. Martin,['Romance']
John Geddes,['Horror']
Andrew Mondshein,['Drama']
Damon Jamal,['Drama']
Steve Conway,"['Arthouse', 'Drama']"
Cavi Borges,"['Comedy', 'Drama']"
 Ulisses Mattos,"['Comedy', 'Drama']"
Daniel F. Holmes,['Drama']
Sunil Bandyopadhyay,['Romance']
Vallo Toomla,"['Horror', 'Suspense']"
David Winters,"['Action', 'Comedy', 'Drama', 'Arts', 'Entertainment', 'and Culture']"
Douglas Barr,"['Drama', 'Kids', 'Comedy']"
Norman Lear,['Comedy']
Mike Robe,"['Drama', 'Romance', 'Suspense']"
Reinhold Bilgeri,"['Action', 'Suspense']"
Ian Toynton,"['Action', 'Drama']"
Todd Graff,"['Comedy', 'Drama', 'Kids']"
Percy Adlon,"['Comedy', 'Drama', 'Science Fiction', 'Arthouse', 'Romance', 'Historical']"
Brandon Slagle,"['Action', 'Horror', 'Science Fiction']"
Sam Newfield,"['Western', 'Arts', 'Entertainment', 'and Culture', 'Drama', 'Action', 'Adventure', 'Suspense']"
Alfred Robbins,"['Drama', 'Romance', 'Comedy']"
Luca Boni,"['Action', 'Horror', 'Science Fiction']"
 Marco Ristori,"['Action', 'Horror', 'Science Fiction']"
Alyssa Rallo Bennett,['Drama']
Thomas J. Wright,"['Drama', 'Horror', 'Suspense']"
Chris Rock,['Comedy']
Ari Novak,"['Action', 'Kids']"
Avani Dias,"['Documentary', 'Special Interest']"
Ryan Kwanten,"['Arthouse', 'Comedy']"
 Sara Canning,"['Arthouse', 'Comedy']"
Mel Gibson,['Drama']
Alyssa Rallo Bennett,['Drama']
Mirtha Vega,['Drama']
Mauricio Eça,['Drama']
Mauricio Eça,['Drama']
Dan Garcia,['Suspense']
Greydon Clark,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Romance', 'Horror', 'Suspense']"
Dick Sebast,"['Animation', 'Kids']"
Ridley Scott,"['Adventure', 'Drama', 'Comedy', 'Science Fiction', 'Horror', 'Suspense']"
Ridley Scott,"['Adventure', 'Drama', 'Comedy', 'Science Fiction', 'Horror', 'Suspense']"
Rachakonda Vidyasagar,"['Comedy', 'Drama']"
Davis Doi,"['Animation', 'Special Interest']"
Jean Beaudin,"['Documentary', 'Drama']"
Marco Risi,"['Drama', 'Sports']"
Julian Karikalan,"['Drama', 'Romance']"
Arthur Mulholland,['Comedy']
Tony Bill,"['Drama', 'Comedy', 'Romance']"
John Reinhardt,"['Action', 'Suspense', 'Drama']"
Joel Schumacher,"['Drama', 'Suspense', 'Comedy', 'LGBTQ']"
Johnny Bones,"['Horror', 'Suspense']"
 Tony Baez Milan,"['Horror', 'Suspense']"
 Aaron J. Shelton,"['Horror', 'Suspense']"
 Robert Tinnell,"['Horror', 'Suspense']"
 Anthony Vingas,"['Horror', 'Suspense']"
Anastasia Pappas,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Joseph Vittorie,['Suspense']
Chuck Staley,['Comedy']
 Rowby Goren,['Comedy']
Valeri Milev,"['Action', 'Horror', 'Science Fiction']"
Michele Placido,"['Action', 'Drama']"
Chino Moya,"['Comedy', 'Drama', 'Science Fiction']"
John David Moffat IV,"['Horror', 'Suspense']"
Annabel Jankel,"['Drama', 'LGBTQ', 'Romance']"
Christian Rousseau,"['Action', 'Suspense']"
Matthew B.C.,['Horror']
Keith Strausbaugh,"['Comedy', 'Sports']"
 Anthony Guidubaldi,"['Comedy', 'Sports']"
Mimi Leder,['Drama']
Joseph Dougherty,['Drama']
Tim Ritter,['Horror']
Claudio Fäh,['Action']
Carlos Dunn,"['Action', 'Romance', 'Suspense']"
Gianni Siragusa,"['Action', 'Drama']"
Elle Callahan,"['Horror', 'Suspense', 'Young Adult Audience']"
B.J. Rayniak,"['Action', 'Drama', 'Suspense']"
Tony H. Cadwell,['Horror']
Cameron Crowe,"['Drama', 'Comedy']"
David Hayter,"['Action', 'Horror', 'Science Fiction']"
Robert Kurtzman,"['Fantasy', 'Science Fiction', 'Horror']"
Michael Landon,"['Drama', 'Horror', 'Faith and Spirituality']"
Satish Manwar,"['Drama', 'Kids']"
Amir Lashkari,['Suspense']
Elmo Williams,"['Drama', 'International']"
Robert Hutton,['Science Fiction']
magnolia,"['Arthouse', 'Comedy', 'Horror', 'Arts', 'Entertainment', 'and Culture', 'Suspense']"
 Magnolia,"['Arthouse', 'Horror', 'Suspense']"
David Nordquist,"['Action', 'Science Fiction']"
Mauro John Capece,"['Drama', 'LGBTQ']"
Mike Costanza,['Horror']
Reinhard Klooss,"['Action', 'Animation', 'Drama']"
David Hinds,['Horror']
John Barnwell,"['Action', 'Drama']"
Jenica Bergere,"['Drama', 'Kids']"
Daniel Watkins,"['Arthouse', 'Drama', 'Romance']"
Ian MacAllister McDonald,"['Comedy', 'Drama', 'Young Adult Audience']"
Shane Grant,['Horror']
John Riggins,"['Action', 'Horror', 'Suspense']"
Dale Hildebrand,['Drama']
Francis Megahy,['Action']
Kamal Smith,"['Comedy', 'Romance', 'Drama', 'Suspense']"
Abhijeet Warang,['Drama']
Ramesh Kadumula,"['Drama', 'Suspense']"
Sam Irvin,"['Comedy', 'Suspense']"
Goran Dukic,"['Drama', 'Suspense']"
Jim Whiteaker,['Horror']
Douglas McGarth,"['Adventure', 'Drama']"
Jordi Llompart,"['Documentary', 'Special Interest']"
Antoine Bardou-Jacquet,"['Action', 'Comedy']"
Zeina Durra,"['Arthouse', 'Romance']"
Balaraju M,"['Action', 'Drama', 'Suspense']"
Chukwuma Emma-Ogbangwo,"['Drama', 'Romance']"
Candy Cain,['Romance']
Kumar Dutt,"['Drama', 'Suspense']"
Brett Bentman,"['Action', 'Drama', 'Suspense', 'Western']"
Will Young,['Comedy']
Jon S. Baird,"['Drama', 'Special Interest', 'Arthouse', 'Comedy']"
Dean Kamitsis,['Documentary']
 Michael Whitfield,['Documentary']
Alberto Gatto,"['Action', 'Documentary']"
Robin Bextor,['Documentary']
Tati Vogt,['Drama']
Renny Harlin,"['Action', 'Adventure', 'Horror']"
Charles Saunders,"['Drama', 'Suspense']"
Manny Coto,"['Action', 'Kids', 'Science Fiction', 'Suspense']"
Lionello De Felice,"['Drama', 'Special Interest']"
 Irving Rapper,"['Drama', 'Special Interest']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
Lesley Selander,"['Western', 'Action']"
Randall Miller,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Drama', 'Special Interest', 'Suspense']"
Srikanth Nahatha,"['Comedy', 'Suspense']"
Paul Verhoeven,"['Drama', 'Suspense']"
Andrew Jarecki,"['Drama', 'Romance', 'Suspense']"
Griffin Loch,['Romance']
Jean-Francois Laguionie,['Animation']
Dan Napoli,"['Documentary', 'Sports']"
Menno Meyjes,"['Drama', 'Suspense']"
Kôji Shima,"['Action', 'Drama', 'Science Fiction']"
Jagger Gravning,['Suspense']
Ivan Silvestrini,"['Drama', 'Horror', 'Suspense']"
Simon Langton,"['Drama', 'Suspense']"
Franco Steffanino,['Horror']
Alanis Obomsawin,"['Documentary', 'Special Interest']"
Joon-ho Bong,"['Arthouse', 'Horror', 'International']"
Randal Plunkett,"['Drama', 'Suspense']"
Wanly Florexile,['Action']
Joe Leone,"['Comedy', 'Horror']"
Kentucker Audley,"['Comedy', 'Drama']"
Santhosh Viswanath,['Drama']
Anne Troake,['Documentary']
Vittorio Cottafavi,"['Action', 'Comedy', 'Horror', 'Drama']"
Mario Parruccini,"['Comedy', 'Drama']"
Robert J. Samuels,"['Action', 'Comedy']"
 James Lew,"['Action', 'Comedy']"
Kikuo Kawasaki,"['Drama', 'Suspense']"
Corey Lee,"['Documentary', 'Sports']"
Nick Leisure,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Camillo Mastrocinque,['Comedy']
Michel Poulette,"['Drama', 'Suspense']"
James Kondelik,"['Action', 'Science Fiction']"
 Jon Kondelik,"['Action', 'Science Fiction']"
Michael Thoenes,"['Animation', 'Kids', 'Special Interest']"
 Andrea Thoenes,"['Animation', 'Kids', 'Special Interest']"
Nico Wilcox Cano,"['Comedy', 'Drama', 'Suspense']"
Camillo Mastrocinque,['Comedy']
Amaremdar,['Drama']
Scott Jeffrey,"['Action', 'Horror', 'Drama', 'Romance', 'Suspense', 'Science Fiction']"
 Rebecca J Matthews,"['Action', 'Horror', 'Science Fiction']"
Ballem Venumadhav,"['Drama', 'Kids', 'Suspense']"
Todd Verow,"['Drama', 'LGBTQ']"
Sunil Reddy,"['Comedy', 'Drama']"
Arun Karnataki,['Drama']
David Moragas,"['Drama', 'LGBTQ']"
Cameron Crowe,"['Drama', 'Comedy']"
Cameron Crowe,"['Drama', 'Comedy']"
Cameron Crowe,"['Drama', 'Comedy']"
Cameron Crowe,"['Drama', 'Comedy']"
Nick Simon,"['Comedy', 'Horror']"
Roger Spottiswoode,"['Action', 'Adventure', 'Suspense']"
Roger Spottiswoode,"['Action', 'Adventure', 'Suspense']"
Michael Apted,"['Documentary', 'Comedy', 'Action', 'Adventure', 'Suspense']"
Michael Apted,"['Documentary', 'Comedy', 'Action', 'Adventure', 'Suspense']"
Sean King,"['Horror', 'Suspense', 'Comedy']"
William Boyd,['Drama']
Axelle Carolyn,"['Drama', 'Horror']"
Kevin Phillips,"['Documentary', 'Music Videos and Concerts']"
David Gelb,"['Documentary', 'Special Interest', 'Horror', 'Science Fiction', 'Suspense']"
HYBRID LLC,['Drama']
Joe Carnahan,"['Drama', 'Action', 'Adventure', 'Comedy']"
Marc Forster,"['Action', 'Adventure', 'Drama']"
Marc Forster,"['Action', 'Adventure', 'Drama']"
Nikhil Mahajan,"['Drama', 'Suspense']"
Cody Knotts,"['Action', 'Comedy', 'Horror']"
Hriday Shetty,"['Action', 'Comedy', 'Suspense']"
Tony Jaa,"['Action', 'Arthouse', 'Horror']"
 Panna Rittikrai,"['Action', 'Arthouse', 'Horror']"
Matthew Bourne,"['Arts', 'Entertainment', 'and Culture']"
Rodrigo Aragão,['Horror']
Emelie Lindblom,"['Horror', 'Young Adult Audience']"
Ryan Zaragoza,['Horror']
Eytan Rockaway,"['Action', 'Suspense']"
Michael D. Ratner,"['Arts', 'Entertainment', 'and Culture', 'Documentary']"
William Tannen,"['Action', 'Drama', 'Suspense']"
Martin Campbell,"['Action', 'Adventure', 'Suspense', 'Drama']"
Martin Campbell,"['Action', 'Adventure', 'Suspense', 'Drama']"
Felipe Rodrigo Borba,"['LGBTQ', 'Romance']"
Chris Conlee,"['Action', 'Horror', 'Science Fiction']"
Lee Tamahori,"['Action', 'Suspense', 'Adventure']"
Lee Tamahori,"['Action', 'Suspense', 'Adventure']"
Marcus Lee,['Drama']
Hartbreak Films,['Drama']
  Inc.,"['Suspense', 'Comedy', 'Documentary', 'Drama']"
Fernando Ayllón,"['Comedy', 'Adventure']"
Shawn Levy,"['Action', 'Drama', 'Suspense', 'Comedy']"
Shawn Levy,"['Action', 'Drama', 'Suspense', 'Comedy']"
Martin Campbell,"['Action', 'Adventure', 'Suspense', 'Drama']"
Richard Groen,['Drama']
Tommy Frazier,"['Horror', 'Science Fiction']"
Michael Shelton,['Horror']
Steven Quale,['Action']
20th Century Fox,"['Action', 'Adventure', 'Comedy']"
Mark Williams,"['Action', 'Suspense', 'Drama']"
Alex Meader,"['Action', 'Suspense']"
Joseph Giannini,['Drama']
K. S. Ravikumar,"['Drama', 'Romance', 'Comedy']"
Nick Laughland,"['Drama', 'Romance']"
Gabriel Mariño,"['Drama', 'Romance']"
Jason Friedberg,"['Action', 'Comedy', 'Science Fiction']"
 Aaron Seltzer,"['Comedy', 'Science Fiction']"
Nikolai Lebedev,"['Action', 'Drama']"
Juan Antonio Chavero Briones,"['Science Fiction', 'Suspense']"
Terence Fisher,"['Suspense', 'Drama', 'Horror']"
Mathieu Ratthe,"['Action', 'Horror', 'Suspense']"
Joe Carnahan,"['Drama', 'Action', 'Adventure', 'Comedy']"
Omegia Keeys,"['Documentary', 'Special Interest']"
Camillo Bazzoni,"['Action', 'Drama']"
Sylvain White,"['Drama', 'Suspense', 'Horror']"
Eric Laneuville,"['Action', 'Drama']"
Anthony Page,['Drama']
John Uche,"['Drama', 'Romance']"
Terry Winkless,['Action']
J. Lee Thompson,"['Action', 'Adventure']"
Jason Friedberg,"['Action', 'Comedy', 'Science Fiction']"
 Aaron Seltzer,"['Comedy', 'Science Fiction']"
Amanda Sonnenschein,['Horror']
 Michael Bloom,['Horror']
 Grannell Knox,['Horror']
20th_century_fox,"['Action', 'Adventure', 'Comedy']"
Zorba Grashin,"['Horror', 'Suspense']"
Philip Gunn,"['Comedy', 'Horror']"
Noah Baumbach,"['Arthouse', 'Comedy', 'Drama']"
Betty Thomas,"['Comedy', 'Young Adult Audience']"
Patrick McConnell,"['Arthouse', 'Comedy', 'Horror']"
Kazuhiro Furuhashi,"['Anime', 'Comedy', 'Drama']"
Ville Jankeri,['Comedy']
Mohammed Iansana,"['Drama', 'Romance']"
Gary Nelson,"['Action', 'Drama']"
Giulio Base,"['Comedy', 'Drama', 'Western']"
 Terence Hill,"['Comedy', 'Drama', 'Western']"
Shawn Levy,"['Action', 'Drama', 'Suspense', 'Comedy']"
Sabarinathan Muthupandian,"['Drama', 'Romance']"
Bharath Kumar Pathipati,"['Drama', 'Romance']"
 Raja Lakkapragada,"['Drama', 'Romance']"
Gary Winick,['Comedy']
Joseph Sargent,['Drama']
Ron Lagomarsino,['Drama']
Rawindra Pulle,"['Action', 'Drama', 'Romance']"
Kike Maíllo,"['Action', 'Suspense']"
Casey Walker,"['Comedy', 'Horror']"
Ty Hodges,"['Drama', 'Young Adult Audience']"
Esther Abah,"['Drama', 'Romance']"
Sonny Atkins,['Drama']
 P.H. Bergeron,['Drama']
 Brian Hamilton,['Drama']
 Matt Purdy,['Drama']
 Dan Slater,['Drama']
Tom Vaughan,"['Action', 'Comedy']"
Tom Vaughan,"['Action', 'Comedy']"
Cameron Crowe,"['Drama', 'Comedy']"
Alex Zamm,"['Comedy', 'Kids']"
David Gordon Green,['Comedy']
David Gordon Green,['Comedy']
Max Coronel,"['Horror', 'Suspense']"
Jim Sharman,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Science Fiction']"
Peter Cattaneo,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Rob Reiner,"['Comedy', 'Drama', 'Action', 'Adventure', 'Kids', 'Science Fiction']"
